Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;2004111213kiev;Киев. 12 и 13 ноября 2004 г. (2 шт.);;Киев. 12 и 13 ноября 2004 г. (2 шт.);140;20041112kiev.avi;20041113kiev.avi;;RUS_DVD_DK_front.jpg;
;;;0;20041204tolyati;Тольятти. 4 декабря 2004 г.;;Тольятти. 4 декабря 2004 г.;140;20041204tolyati.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2004120809moskva;Москва. 8 и 9 декабря 2004 г. (2 шт.);;Москва. 8 и 9 декабря 2004 г. (2 шт.);140;20041208moskva.avi;20041209moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2005030506moskva;Москва. Семинар 5 и 6 марта 2005 г. (2 шт.);;Москва. Семинар 5 и 6 марта 2005 г. (2 шт.);140;20050305moskva.avi;20050306moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20050319volgograd;Волгоград. 19 марта 2005 г.;;Волгоград. 19 марта 2005 г.;140;20050319volgograd.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2005032324piter;С-Петербург. 23 и 24 марта 2005 г. (2 шт.);;С-Петербург. 23 и 24 марта 2005 г. (2 шт.);140;20050323piter.avi;20050324piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;200504192021moskva;Москва. 19, 20 и 21 апреля 2005 г. (3 шт.);;Москва. 19, 20 и 21 апреля 2005 г. (3 шт.);140;20050419moskva.avi;20050420moskva.avi;20050421moskva.avi;RUS_DVD_DK_front.jpg;
;;;0;20050525odessa;Одесса. 25 мая 2005 г.;;Одесса. 25 мая 2005 г.;140;20050525odessa.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2005052728kiev;Киев. 27 и 28 мая 2005 г. (2 шт.);;Киев. 27 и 28 мая 2005 г. (2 шт.);140;20050527kiev.avi;20050528kiev.avi;;RUS_DVD_DK_front.jpg;
;;;0;20050601tolyati;Тольятти. 1 июня 2005 г.;;Тольятти. 1 июня 2005 г.;140;20050601tolyati.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2005070203volgograd;Волгоград. Семинар 2 и 3 июля 2005 г. (2 шт.);;Волгоград. Семинар 2 и 3 июля 2005 г. (2 шт.);140;20050702volgograd.avi;20050703volgograd.avi;;RUS_DVD_DK_front.jpg;
;;;0;20050914vladivostok;Владивосток. 14 сентября 2005 г.;;Владивосток. 14 сентября 2005 г.;140;20050914vladivostok.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20050923tashkent;Ташкент. 23 сентября 2005 г.;;Ташкент. 23 сентября 2005 г.;140;20050923tashkent.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2005092829moskva;Москва. 28 и 29 сентября 2005 г. (2 шт.);;Москва. 28 и 29 сентября 2005 г. (2 шт.);140;20050928moskva.avi;20050929moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2005101819piter;С-Петербург. 18 и 19 октября 2005 г. (2 шт.);;С-Петербург. 18 и 19 октября 2005 г. (2 шт.);140;20051018piter.avi;20051019piter.avi;;RUS_DVD_DK_front.jpg;
